id_pemesanan,id_pelanggan,id_gudang,tanggal_pemesanan,tanggal_pengiriman
1461,5835,1543,1/24/19,1/27/19
1462,4050,6509,1/24/19,1/27/19
1463,8875,6509,1/24/19,1/27/19
1464,6124,6509,1/24/19,1/27/19
1465,6653,6509,1/24/19,1/27/19
1466,1604,6509,1/24/19,1/27/19
1467,6535,4338,1/24/19,1/27/19
1468,2551,8118,1/25/19,1/28/19
1469,7366,8118,1/25/19,1/28/19
1470,8096,8118,1/25/19,1/28/19
1471,9213,8118,1/25/19,1/28/19
1472,7177,8118,1/25/19,1/28/19
1473,4957,8118,1/25/19,1/28/19
1474,8979,8118,1/25/19,1/28/19
1475,9176,8118,1/25/19,1/28/19
1476,8851,8118,1/25/19,1/28/19
1477,5522,8118,1/25/19,1/28/19
1478,4031,2666,1/25/19,1/28/19
1479,3665,2666,1/25/19,1/28/19
1480,6914,2666,1/25/19,1/28/19
1481,1767,2666,1/25/19,1/28/19
1482,6555,2666,1/25/19,1/28/19
1483,3465,2666,1/25/19,1/28/19
1484,2258,2666,1/25/19,1/28/19
1485,9891,9080,1/25/19,1/28/19
1486,8099,1543,1/25/19,1/28/19
1487,1506,1543,1/25/19,1/28/19
1488,9647,6509,1/25/19,1/28/19
1489,9648,6509,1/25/19,1/28/19
1490,6337,6509,1/25/19,1/28/19
1491,4467,6509,1/25/19,1/28/19
1492,1413,6509,1/25/19,1/28/19
1493,7649,6509,1/25/19,1/28/19
1494,8280,4338,1/25/19,1/28/19
1495,2894,8118,1/26/19,1/29/19
1496,6297,8118,1/26/19,1/29/19
1497,1830,8118,1/26/19,1/29/19
1498,5980,8118,1/26/19,1/29/19
1499,7459,8118,1/26/19,1/29/19
1500,9973,8118,1/26/19,1/29/19
1501,6081,8118,1/26/19,1/29/19
1502,6251,8118,1/26/19,1/29/19
1503,8154,2666,1/26/19,1/29/19
1504,5018,2666,1/26/19,1/29/19
1505,8751,2666,1/26/19,1/29/19
1506,7485,2666,1/26/19,1/29/19
1507,2347,9080,1/26/19,1/29/19
1508,7533,9080,1/26/19,1/29/19
1509,8269,1543,1/26/19,1/29/19
1510,4952,1543,1/26/19,1/29/19
1511,2223,6509,1/26/19,1/29/19
1512,1286,6509,1/26/19,1/29/19
1513,2356,6509,1/26/19,1/29/19
1514,7708,6509,1/26/19,1/29/19
1515,2481,6509,1/26/19,1/29/19
1516,6879,6509,1/26/19,1/29/19
1517,7700,6509,1/26/19,1/29/19
1518,3504,6509,1/26/19,1/29/19
1519,2383,4338,1/26/19,1/29/19
1520,5895,8118,1/27/19,1/30/19
1521,8139,8118,1/27/19,1/30/19
1522,7947,8118,1/27/19,1/30/19
1523,7585,8118,1/27/19,1/30/19
1524,1637,8118,1/27/19,1/30/19
1525,5514,8118,1/27/19,1/30/19
1526,2150,8118,1/27/19,1/30/19
1527,3929,2666,1/27/19,1/30/19
1528,3059,2666,1/27/19,1/30/19
1529,9069,2666,1/27/19,1/30/19
1530,5777,2666,1/27/19,1/30/19
1531,1171,2666,1/27/19,1/30/19
1532,1610,2666,1/27/19,1/30/19
1533,5528,2666,1/27/19,1/30/19
1534,5673,2666,1/27/19,1/30/19
1535,8409,2666,1/27/19,1/30/19
1536,1670,2666,1/27/19,1/30/19
1537,6112,9080,1/27/19,1/30/19
1538,5927,1543,1/27/19,1/30/19
1539,8847,1543,1/27/19,1/30/19
1540,6230,6509,1/27/19,1/30/19
1541,4927,6509,1/27/19,1/30/19
1542,9796,6509,1/27/19,1/30/19
1543,8859,6509,1/27/19,1/30/19
1544,6534,6509,1/27/19,1/30/19
1545,9901,6509,1/27/19,1/30/19
1546,4767,8118,1/28/19,1/31/19
1547,8238,8118,1/28/19,1/31/19
1548,1335,8118,1/28/19,1/31/19
1549,8018,8118,1/28/19,1/31/19
1550,1953,8118,1/28/19,1/31/19
1551,6718,8118,1/28/19,1/31/19
1552,3779,2666,1/28/19,1/31/19
1553,7669,2666,1/28/19,1/31/19
1554,2166,2666,1/28/19,1/31/19
1555,3088,2666,1/28/19,1/31/19
1556,4354,2666,1/28/19,1/31/19
1557,8080,9080,1/28/19,1/31/19
1558,2179,1543,1/28/19,1/31/19
1559,9502,6509,1/28/19,1/31/19
1560,7403,6509,1/28/19,1/31/19
1561,1727,6509,1/28/19,1/31/19
1562,1003,6509,1/28/19,1/31/19
1563,2617,6509,1/28/19,1/31/19
1564,3293,6509,1/28/19,1/31/19
1565,8962,8118,1/29/19,2/1/19
1566,4264,8118,1/29/19,2/1/19
1567,6028,8118,1/29/19,2/1/19
1568,9109,8118,1/29/19,2/1/19
1569,2678,8118,1/29/19,2/1/19
1570,2033,2666,1/29/19,2/1/19
1571,5107,2666,1/29/19,2/1/19
1572,1933,2666,1/29/19,2/1/19
1573,1043,2666,1/29/19,2/1/19
1574,6854,2666,1/29/19,2/1/19
1575,6581,2666,1/29/19,2/1/19
1576,4728,2666,1/29/19,2/1/19
1577,1749,2666,1/29/19,2/1/19
1578,3799,2666,1/29/19,2/1/19
1579,1760,2666,1/29/19,2/1/19
1580,2507,2666,1/29/19,2/1/19
1581,8716,2666,1/29/19,2/1/19
1582,8065,9080,1/29/19,2/1/19
1583,1988,1543,1/29/19,2/1/19
1584,2936,6509,1/29/19,2/1/19
1585,5039,6509,1/29/19,2/1/19
1586,7575,6509,1/29/19,2/1/19
1587,5971,6509,1/29/19,2/1/19
1588,3667,8118,1/30/19,2/2/19
1589,7966,8118,1/30/19,2/2/19
1590,2239,8118,1/30/19,2/2/19
1591,4904,8118,1/30/19,2/2/19
1592,1520,8118,1/30/19,2/2/19
1593,7733,8118,1/30/19,2/2/19
1594,4146,8118,1/30/19,2/2/19
1595,6013,2666,1/30/19,2/2/19
1596,5425,2666,1/30/19,2/2/19
1597,8355,2666,1/30/19,2/2/19
1598,6939,2666,1/30/19,2/2/19
1599,3491,2666,1/30/19,2/2/19
1600,4624,2666,1/30/19,2/2/19
1601,7054,2666,1/30/19,2/2/19
1602,1591,2666,1/30/19,2/2/19
1603,5636,2666,1/30/19,2/2/19
1604,5077,9080,1/30/19,2/2/19
1605,5815,9080,1/30/19,2/2/19
1606,8993,1543,1/30/19,2/2/19
1607,6184,1543,1/30/19,2/2/19
1608,3206,1543,1/30/19,2/2/19
1609,6537,6509,1/30/19,2/2/19
1610,2638,6509,1/30/19,2/2/19
1611,7318,6509,1/30/19,2/2/19
1612,6970,6509,1/30/19,2/2/19
1613,1833,6509,1/30/19,2/2/19
1614,7164,6509,1/30/19,2/2/19
1615,1774,6509,1/30/19,2/2/19
1616,4932,4338,1/30/19,2/2/19
1617,2001,8118,1/31/19,2/3/19
1618,7205,8118,1/31/19,2/3/19
1619,3428,8118,1/31/19,2/3/19
1620,7658,8118,1/31/19,2/3/19
1621,8075,8118,1/31/19,2/3/19
1622,9217,8118,1/31/19,2/3/19
1623,5887,8118,1/31/19,2/3/19
1624,4580,8118,1/31/19,2/3/19
1625,4197,8118,1/31/19,2/3/19
1626,7277,8118,1/31/19,2/3/19
1627,4854,2666,1/31/19,2/3/19
1628,2700,2666,1/31/19,2/3/19
1629,7716,2666,1/31/19,2/3/19
1630,9979,2666,1/31/19,2/3/19
1631,7748,2666,1/31/19,2/3/19
1632,4838,2666,1/31/19,2/3/19
1633,5304,2666,1/31/19,2/3/19
1634,5911,2666,1/31/19,2/3/19
1635,1934,2666,1/31/19,2/3/19
1636,1661,2666,1/31/19,2/3/19
1637,4524,2666,1/31/19,2/3/19
1638,3232,2666,1/31/19,2/3/19
1639,5186,2666,1/31/19,2/3/19
1640,6465,2666,1/31/19,2/3/19
1641,8793,6509,1/31/19,2/3/19
1642,4799,6509,1/31/19,2/3/19
1643,3666,6509,1/31/19,2/3/19
1644,6234,6509,1/31/19,2/3/19
1645,6899,6509,1/31/19,2/3/19
1646,1844,6509,1/31/19,2/3/19
1647,2943,6509,1/31/19,2/3/19
1648,4935,8118,2/1/19,2/4/19
1649,2345,8118,2/1/19,2/4/19
1650,2022,8118,2/1/19,2/4/19
1651,6292,8118,2/1/19,2/4/19
1652,1630,8118,2/1/19,2/4/19
1653,2436,8118,2/1/19,2/4/19
1654,2240,8118,2/1/19,2/4/19
1655,1120,8118,2/1/19,2/4/19
1656,3611,2666,2/1/19,2/4/19
1657,1200,2666,2/1/19,2/4/19
1658,1877,2666,2/1/19,2/4/19
1659,2608,2666,2/1/19,2/4/19
1660,3848,2666,2/1/19,2/4/19
1661,1258,2666,2/1/19,2/4/19
1662,2015,2666,2/1/19,2/4/19
1663,6831,2666,2/1/19,2/4/19
1664,8737,2666,2/1/19,2/4/19
1665,3650,9080,2/1/19,2/4/19
1666,8350,9080,2/1/19,2/4/19
1667,1401,1543,2/1/19,2/4/19
1668,6652,6509,2/1/19,2/4/19
1669,9032,6509,2/1/19,2/4/19
1670,2368,4338,2/1/19,2/4/19
1671,2909,8118,2/2/19,2/5/19
1672,6721,8118,2/2/19,2/5/19
1673,3193,8118,2/2/19,2/5/19
1674,7475,8118,2/2/19,2/5/19
1675,1443,8118,2/2/19,2/5/19
1676,4925,8118,2/2/19,2/5/19
1677,7620,8118,2/2/19,2/5/19
1678,9984,8118,2/2/19,2/5/19
1679,3602,2666,2/2/19,2/5/19
1680,1104,2666,2/2/19,2/5/19
1681,8204,2666,2/2/19,2/5/19
1682,9704,2666,2/2/19,2/5/19
1683,7693,2666,2/2/19,2/5/19
1684,2684,2666,2/2/19,2/5/19
1685,4367,2666,2/2/19,2/5/19
1686,5117,2666,2/2/19,2/5/19
1687,1714,2666,2/2/19,2/5/19
1688,1246,2666,2/2/19,2/5/19
1689,4385,2666,2/2/19,2/5/19
1690,7875,9080,2/2/19,2/5/19
1691,6027,1543,2/2/19,2/5/19
1692,8050,1543,2/2/19,2/5/19
1693,8822,6509,2/2/19,2/5/19
1694,5438,6509,2/2/19,2/5/19
1695,3894,6509,2/2/19,2/5/19
1696,9563,6509,2/2/19,2/5/19
1697,1441,6509,2/2/19,2/5/19
1698,8613,6509,2/2/19,2/5/19
1699,2388,6509,2/2/19,2/5/19
1700,9857,6509,2/2/19,2/5/19
1701,1623,6509,2/2/19,2/5/19
1702,1692,4338,2/2/19,2/5/19
1703,1826,8118,2/3/19,2/6/19
1704,2451,8118,2/3/19,2/6/19
1705,9970,8118,2/3/19,2/6/19
1706,6407,8118,2/3/19,2/6/19
1707,6946,8118,2/3/19,2/6/19
1708,5585,8118,2/3/19,2/6/19
1709,4699,8118,2/3/19,2/6/19
1710,8228,8118,2/3/19,2/6/19
1711,8427,8118,2/3/19,2/6/19
1712,7101,2666,2/3/19,2/6/19
1713,7067,2666,2/3/19,2/6/19
1714,9990,2666,2/3/19,2/6/19
1715,7129,2666,2/3/19,2/6/19
1716,5663,2666,2/3/19,2/6/19
1717,5973,2666,2/3/19,2/6/19
1718,2613,2666,2/3/19,2/6/19
1719,8589,2666,2/3/19,2/6/19
1720,5368,9080,2/3/19,2/6/19
1721,7182,1543,2/3/19,2/6/19
1722,9775,1543,2/3/19,2/6/19
1723,1198,1543,2/3/19,2/6/19
1724,1282,6509,2/3/19,2/6/19
1725,3052,6509,2/3/19,2/6/19
1726,8694,6509,2/3/19,2/6/19
1727,8564,6509,2/3/19,2/6/19
1728,8219,6509,2/3/19,2/6/19
1729,1314,6509,2/3/19,2/6/19
1730,3893,6509,2/3/19,2/6/19
1731,5303,6509,2/3/19,2/6/19
1732,1653,6509,2/3/19,2/6/19
1733,5679,6509,2/3/19,2/6/19
1734,5470,4338,2/3/19,2/6/19
1735,3857,4338,2/3/19,2/6/19
1736,2528,8118,2/4/19,2/7/19
1737,3378,8118,2/4/19,2/7/19
1738,1709,8118,2/4/19,2/7/19
1739,9091,8118,2/4/19,2/7/19
1740,1347,8118,2/4/19,2/7/19
1741,8918,8118,2/4/19,2/7/19
1742,1830,8118,2/4/19,2/7/19
1743,6419,8118,2/4/19,2/7/19
1744,9062,8118,2/4/19,2/7/19
1745,6102,8118,2/4/19,2/7/19
1746,8264,8118,2/4/19,2/7/19
1747,7523,8118,2/4/19,2/7/19
1748,2417,8118,2/4/19,2/7/19
1749,4066,8118,2/4/19,2/7/19
1750,6277,8118,2/4/19,2/7/19
1751,6694,2666,2/4/19,2/7/19
1752,4524,2666,2/4/19,2/7/19
1753,3176,2666,2/4/19,2/7/19
1754,5836,2666,2/4/19,2/7/19
1755,8511,2666,2/4/19,2/7/19
1756,7167,2666,2/4/19,2/7/19
1757,2767,2666,2/4/19,2/7/19
1758,4455,2666,2/4/19,2/7/19
1759,1452,2666,2/4/19,2/7/19
1760,4829,2666,2/4/19,2/7/19
1761,2295,2666,2/4/19,2/7/19
1762,7301,2666,2/4/19,2/7/19
1763,1968,2666,2/4/19,2/7/19
1764,6995,2666,2/4/19,2/7/19
1765,5224,2666,2/4/19,2/7/19
1766,9079,1543,2/4/19,2/7/19
1767,6887,6509,2/4/19,2/7/19
1768,3980,6509,2/4/19,2/7/19
1769,3233,6509,2/4/19,2/7/19
1770,1403,6509,2/4/19,2/7/19
1771,2916,6509,2/4/19,2/7/19
1772,6173,6509,2/4/19,2/7/19
1773,1980,8118,2/5/19,2/8/19
1774,7288,8118,2/5/19,2/8/19
1775,3994,8118,2/5/19,2/8/19
1776,6438,8118,2/5/19,2/8/19
1777,5480,8118,2/5/19,2/8/19
1778,8912,8118,2/5/19,2/8/19
1779,1745,8118,2/5/19,2/8/19
1780,6091,8118,2/5/19,2/8/19
1781,5788,8118,2/5/19,2/8/19
1782,3643,8118,2/5/19,2/8/19
1783,6751,8118,2/5/19,2/8/19
1784,6309,2666,2/5/19,2/8/19
1785,9017,2666,2/5/19,2/8/19
1786,3734,2666,2/5/19,2/8/19
1787,9813,2666,2/5/19,2/8/19
1788,4619,2666,2/5/19,2/8/19
1789,8897,2666,2/5/19,2/8/19
1790,2034,2666,2/5/19,2/8/19
1791,5785,2666,2/5/19,2/8/19
1792,1324,2666,2/5/19,2/8/19
1793,4450,2666,2/5/19,2/8/19
1794,2810,2666,2/5/19,2/8/19
1795,8257,2666,2/5/19,2/8/19
1796,7902,2666,2/5/19,2/8/19
1797,3177,2666,2/5/19,2/8/19
1798,8235,9080,2/5/19,2/8/19
1799,9520,9080,2/5/19,2/8/19
1800,4593,1543,2/5/19,2/8/19
1801,3381,1543,2/5/19,2/8/19
1802,6771,1543,2/5/19,2/8/19
1803,6469,6509,2/5/19,2/8/19
1804,4701,6509,2/5/19,2/8/19
1805,2979,6509,2/5/19,2/8/19
1806,8480,6509,2/5/19,2/8/19
1807,9679,6509,2/5/19,2/8/19
1808,8894,6509,2/5/19,2/8/19
1809,5234,4338,2/5/19,2/8/19
1810,6060,8118,2/6/19,2/9/19
1811,1224,8118,2/6/19,2/9/19
1812,2189,8118,2/6/19,2/9/19
1813,7556,8118,2/6/19,2/9/19
1814,8471,8118,2/6/19,2/9/19
1815,6804,8118,2/6/19,2/9/19
1816,1780,2666,2/6/19,2/9/19
1817,3607,2666,2/6/19,2/9/19
1818,2217,2666,2/6/19,2/9/19
1819,4570,2666,2/6/19,2/9/19
1820,2559,2666,2/6/19,2/9/19
1821,3542,2666,2/6/19,2/9/19
1822,2353,2666,2/6/19,2/9/19
1823,1028,2666,2/6/19,2/9/19
1824,1908,2666,2/6/19,2/9/19
1825,5783,2666,2/6/19,2/9/19
1826,3573,2666,2/6/19,2/9/19
1827,4819,9080,2/6/19,2/9/19
1828,8011,9080,2/6/19,2/9/19
1829,6753,6509,2/6/19,2/9/19
1830,9510,6509,2/6/19,2/9/19
1831,7702,6509,2/6/19,2/9/19
1832,8268,6509,2/6/19,2/9/19
1833,3622,6509,2/6/19,2/9/19
1834,3854,6509,2/6/19,2/9/19
1835,9448,4338,2/6/19,2/9/19
1836,2671,8118,2/7/19,2/10/19
1837,8213,8118,2/7/19,2/10/19
1838,6459,8118,2/7/19,2/10/19
1839,5376,8118,2/7/19,2/10/19
1840,6781,8118,2/7/19,2/10/19
1841,1114,8118,2/7/19,2/10/19
1842,7208,2666,2/7/19,2/10/19
1843,5816,2666,2/7/19,2/10/19
1844,6709,2666,2/7/19,2/10/19
1845,4223,2666,2/7/19,2/10/19
1846,8300,2666,2/7/19,2/10/19
1847,7434,6509,2/7/19,2/10/19
1848,8266,6509,2/7/19,2/10/19
1849,2069,6509,2/7/19,2/10/19
1850,8443,6509,2/7/19,2/10/19
1851,8220,6509,2/7/19,2/10/19
1852,9890,6509,2/7/19,2/10/19
1853,1871,6509,2/7/19,2/10/19
1854,9803,6509,2/7/19,2/10/19
1855,3430,6509,2/7/19,2/10/19
1856,6785,8118,2/8/19,2/11/19
1857,6986,8118,2/8/19,2/11/19
1858,9999,8118,2/8/19,2/11/19
1859,7144,8118,2/8/19,2/11/19
1860,3234,8118,2/8/19,2/11/19
1861,8286,8118,2/8/19,2/11/19
1862,1680,8118,2/8/19,2/11/19
1863,4660,8118,2/8/19,2/11/19
1864,5546,8118,2/8/19,2/11/19
1865,3088,8118,2/8/19,2/11/19
1866,5949,2666,2/8/19,2/11/19
1867,1704,2666,2/8/19,2/11/19
1868,6684,2666,2/8/19,2/11/19
1869,3204,2666,2/8/19,2/11/19
1870,8576,2666,2/8/19,2/11/19
1871,4961,2666,2/8/19,2/11/19
1872,9622,2666,2/8/19,2/11/19
1873,7421,9080,2/8/19,2/11/19
1874,3423,9080,2/8/19,2/11/19
1875,5553,9080,2/8/19,2/11/19
1876,7981,1543,2/8/19,2/11/19
1877,3266,1543,2/8/19,2/11/19
1878,7855,1543,2/8/19,2/11/19
1879,4538,1543,2/8/19,2/11/19
1880,4858,6509,2/8/19,2/11/19
1881,8512,6509,2/8/19,2/11/19
1882,1256,6509,2/8/19,2/11/19
1883,5520,6509,2/8/19,2/11/19
1884,5990,6509,2/8/19,2/11/19
1885,8854,6509,2/8/19,2/11/19
1886,9844,4338,2/8/19,2/11/19
1887,9263,4338,2/8/19,2/11/19
1888,5198,4338,2/8/19,2/11/19
1889,9772,8118,2/9/19,2/12/19
1890,7105,8118,2/9/19,2/12/19
1891,8749,8118,2/9/19,2/12/19
1892,5294,8118,2/9/19,2/12/19
1893,3594,8118,2/9/19,2/12/19
1894,6433,8118,2/9/19,2/12/19
1895,9763,8118,2/9/19,2/12/19
1896,7335,8118,2/9/19,2/12/19
1897,6224,2666,2/9/19,2/12/19
1898,7977,2666,2/9/19,2/12/19
1899,4110,2666,2/9/19,2/12/19
1900,4095,2666,2/9/19,2/12/19
1901,1318,2666,2/9/19,2/12/19
1902,7244,2666,2/9/19,2/12/19
1903,4062,2666,2/9/19,2/12/19
1904,1049,2666,2/9/19,2/12/19
1905,1960,2666,2/9/19,2/12/19
1906,2188,2666,2/9/19,2/12/19
1907,6082,2666,2/9/19,2/12/19
1908,3831,2666,2/9/19,2/12/19
1909,9174,1543,2/9/19,2/12/19
1910,2016,1543,2/9/19,2/12/19
1911,1520,6509,2/9/19,2/12/19
1912,5122,6509,2/9/19,2/12/19
1913,4146,6509,2/9/19,2/12/19
1914,4990,6509,2/9/19,2/12/19
1915,2663,8118,2/10/19,2/13/19
1916,2230,8118,2/10/19,2/13/19
1917,1096,8118,2/10/19,2/13/19
1918,4958,8118,2/10/19,2/13/19
1919,8263,8118,2/10/19,2/13/19
1920,9686,2666,2/10/19,2/13/19
1921,2027,2666,2/10/19,2/13/19
1922,1352,2666,2/10/19,2/13/19
1923,2126,2666,2/10/19,2/13/19
1924,4746,2666,2/10/19,2/13/19
1925,4863,2666,2/10/19,2/13/19
1926,8058,2666,2/10/19,2/13/19
1927,3997,2666,2/10/19,2/13/19
1928,8593,2666,2/10/19,2/13/19
1929,4241,2666,2/10/19,2/13/19
1930,9501,2666,2/10/19,2/13/19
1931,6508,1543,2/10/19,2/13/19
1932,7840,6509,2/10/19,2/13/19
1933,2796,6509,2/10/19,2/13/19
1934,6018,6509,2/10/19,2/13/19
1935,9580,8118,2/11/19,2/14/19
1936,7970,8118,2/11/19,2/14/19
1937,2583,8118,2/11/19,2/14/19
1938,4244,8118,2/11/19,2/14/19
1939,3701,8118,2/11/19,2/14/19
1940,2392,8118,2/11/19,2/14/19
1941,2738,8118,2/11/19,2/14/19
1942,5258,8118,2/11/19,2/14/19
1943,9533,8118,2/11/19,2/14/19
1944,8815,8118,2/11/19,2/14/19
1945,4729,2666,2/11/19,2/14/19
1946,7896,2666,2/11/19,2/14/19
1947,6754,2666,2/11/19,2/14/19
1948,7530,2666,2/11/19,2/14/19
1949,6754,2666,2/11/19,2/14/19
1950,3103,2666,2/11/19,2/14/19
1951,4963,2666,2/11/19,2/14/19
1952,1601,2666,2/11/19,2/14/19
1953,9474,2666,2/11/19,2/14/19
1954,8803,2666,2/11/19,2/14/19
1955,2934,9080,2/11/19,2/14/19
1956,7699,9080,2/11/19,2/14/19
1957,4745,9080,2/11/19,2/14/19
1958,1187,1543,2/11/19,2/14/19
1959,5959,1543,2/11/19,2/14/19
1960,6354,6509,2/11/19,2/14/19
1961,7273,6509,2/11/19,2/14/19
1962,7168,6509,2/11/19,2/14/19
1963,5430,6509,2/11/19,2/14/19
1964,5988,6509,2/11/19,2/14/19
1965,9340,6509,2/11/19,2/14/19
1966,2675,8118,2/12/19,2/15/19
1967,1594,8118,2/12/19,2/15/19
1968,4722,8118,2/12/19,2/15/19
1969,4176,8118,2/12/19,2/15/19
1970,8508,8118,2/12/19,2/15/19
1971,8945,8118,2/12/19,2/15/19
1972,3561,8118,2/12/19,2/15/19
1973,1897,8118,2/12/19,2/15/19
1974,3235,2666,2/12/19,2/15/19
1975,1772,2666,2/12/19,2/15/19
1976,6964,2666,2/12/19,2/15/19
1977,3605,2666,2/12/19,2/15/19
1978,4513,2666,2/12/19,2/15/19
1979,8245,2666,2/12/19,2/15/19
1980,5391,2666,2/12/19,2/15/19
1981,9954,2666,2/12/19,2/15/19
1982,5815,2666,2/12/19,2/15/19
1983,3095,2666,2/12/19,2/15/19
1984,7810,2666,2/12/19,2/15/19
1985,2588,2666,2/12/19,2/15/19
1986,3559,9080,2/12/19,2/15/19
1987,3892,6509,2/12/19,2/15/19
1988,6183,6509,2/12/19,2/15/19
1989,5192,6509,2/12/19,2/15/19
1990,8248,6509,2/12/19,2/15/19
1991,6146,6509,2/12/19,2/15/19
1992,5863,6509,2/12/19,2/15/19
1993,5168,6509,2/12/19,2/15/19
1994,1800,4338,2/12/19,2/15/19
1995,1911,8118,2/13/19,2/16/19
1996,8287,8118,2/13/19,2/16/19
1997,6437,8118,2/13/19,2/16/19
1998,7222,8118,2/13/19,2/16/19
1999,4446,8118,2/13/19,2/16/19
2000,7850,8118,2/13/19,2/16/19
2001,5905,8118,2/13/19,2/16/19
2002,4472,8118,2/13/19,2/16/19
2003,1661,8118,2/13/19,2/16/19
2004,7782,8118,2/13/19,2/16/19
2005,9222,2666,2/13/19,2/16/19
2006,1975,2666,2/13/19,2/16/19
2007,9161,2666,2/13/19,2/16/19
2008,6042,2666,2/13/19,2/16/19
2009,8653,2666,2/13/19,2/16/19
2010,3734,2666,2/13/19,2/16/19
2011,2271,2666,2/13/19,2/16/19
2012,7351,2666,2/13/19,2/16/19
2013,2742,2666,2/13/19,2/16/19
2014,4814,2666,2/13/19,2/16/19
2015,9500,9080,2/13/19,2/16/19
2016,3722,9080,2/13/19,2/16/19
2017,4910,9080,2/13/19,2/16/19
2018,9873,9080,2/13/19,2/16/19
2019,4534,1543,2/13/19,2/16/19
2020,2777,1543,2/13/19,2/16/19
2021,2410,1543,2/13/19,2/16/19
2022,4966,6509,2/13/19,2/16/19
2023,7824,6509,2/13/19,2/16/19
2024,7469,6509,2/13/19,2/16/19
2025,9796,6509,2/13/19,2/16/19
2026,6073,6509,2/13/19,2/16/19
2027,2174,6509,2/13/19,2/16/19
2028,5210,6509,2/13/19,2/16/19
2029,1152,6509,2/13/19,2/16/19
2030,8447,6509,2/13/19,2/16/19
2031,5123,6509,2/13/19,2/16/19
2032,9824,4338,2/13/19,2/16/19
2033,8439,8118,2/14/19,2/17/19
2034,8853,8118,2/14/19,2/17/19
2035,8287,8118,2/14/19,2/17/19
2036,9441,8118,2/14/19,2/17/19
2037,1110,8118,2/14/19,2/17/19
2038,5410,8118,2/14/19,2/17/19
2039,7845,8118,2/14/19,2/17/19
2040,5898,2666,2/14/19,2/17/19
2041,1398,2666,2/14/19,2/17/19
2042,8628,2666,2/14/19,2/17/19
2043,4204,2666,2/14/19,2/17/19
2044,1840,2666,2/14/19,2/17/19
2045,1634,9080,2/14/19,2/17/19
2046,7060,1543,2/14/19,2/17/19
2047,1737,1543,2/14/19,2/17/19
2048,4758,1543,2/14/19,2/17/19
2049,6478,6509,2/14/19,2/17/19
2050,9602,6509,2/14/19,2/17/19
2051,4064,6509,2/14/19,2/17/19
2052,7584,6509,2/14/19,2/17/19
2053,7319,6509,2/14/19,2/17/19
2054,5275,6509,2/14/19,2/17/19
2055,8763,6509,2/14/19,2/17/19
2056,6028,6509,2/14/19,2/17/19
2057,3575,6509,2/14/19,2/17/19
2058,5416,6509,2/14/19,2/17/19
2059,3633,6509,2/14/19,2/17/19
2060,8798,6509,2/14/19,2/17/19
2061,8112,4338,2/14/19,2/17/19
2062,7566,8118,2/15/19,2/18/19
2063,2178,8118,2/15/19,2/18/19
2064,4883,8118,2/15/19,2/18/19
2065,7057,8118,2/15/19,2/18/19
2066,2915,8118,2/15/19,2/18/19
2067,3760,8118,2/15/19,2/18/19
2068,3288,8118,2/15/19,2/18/19
2069,7950,8118,2/15/19,2/18/19
2070,2756,8118,2/15/19,2/18/19
2071,7128,2666,2/15/19,2/18/19
2072,8277,2666,2/15/19,2/18/19
2073,9808,2666,2/15/19,2/18/19
2074,6918,2666,2/15/19,2/18/19
2075,1552,2666,2/15/19,2/18/19
2076,3064,2666,2/15/19,2/18/19
2077,4956,2666,2/15/19,2/18/19
2078,7626,2666,2/15/19,2/18/19
2079,7577,9080,2/15/19,2/18/19
2080,6674,9080,2/15/19,2/18/19
2081,5920,1543,2/15/19,2/18/19
2082,9736,6509,2/15/19,2/18/19
2083,2461,6509,2/15/19,2/18/19
2084,7901,6509,2/15/19,2/18/19
2085,9867,6509,2/15/19,2/18/19
2086,1847,6509,2/15/19,2/18/19
2087,6699,6509,2/15/19,2/18/19
2088,1268,6509,2/15/19,2/18/19
2089,9675,4338,2/15/19,2/18/19
2090,8337,4338,2/15/19,2/18/19
2091,9080,4338,2/15/19,2/18/19
2092,9434,8118,2/16/19,2/19/19
2093,4271,8118,2/16/19,2/19/19
2094,8835,8118,2/16/19,2/19/19
2095,9454,8118,2/16/19,2/19/19
2096,2579,8118,2/16/19,2/19/19
2097,9994,8118,2/16/19,2/19/19
2098,2426,8118,2/16/19,2/19/19
2099,7844,8118,2/16/19,2/19/19
2100,1999,8118,2/16/19,2/19/19
2101,8494,8118,2/16/19,2/19/19
2102,3441,8118,2/16/19,2/19/19
2103,9005,2666,2/16/19,2/19/19
2104,8647,2666,2/16/19,2/19/19
2105,2474,2666,2/16/19,2/19/19
2106,7910,2666,2/16/19,2/19/19
2107,1996,2666,2/16/19,2/19/19
2108,7568,2666,2/16/19,2/19/19
2109,8738,2666,2/16/19,2/19/19
2110,7679,1543,2/16/19,2/19/19
2111,5295,1543,2/16/19,2/19/19
2112,9340,1543,2/16/19,2/19/19
2113,6684,1543,2/16/19,2/19/19
2114,4464,1543,2/16/19,2/19/19
2115,3507,1543,2/16/19,2/19/19
2116,8640,1543,2/16/19,2/19/19
2117,1345,6509,2/16/19,2/19/19
2118,9450,6509,2/16/19,2/19/19
2119,3583,6509,2/16/19,2/19/19
2120,7149,4338,2/16/19,2/19/19
2121,5996,4338,2/16/19,2/19/19
2122,5891,8118,2/17/19,2/20/19
2123,9780,8118,2/17/19,2/20/19
2124,5066,8118,2/17/19,2/20/19
